Markers,Displacement,Load,Time,Depth,HARDNESS,MODULUS,S^2/P,X Position,Y Position
,nm,mN,s,nm,GPa,GPa,GPa,Âµm,Âµm
,-4294.180724,3.291760044,34609.30861,101.1261097,8.576506461,155.7540573,3459.290519,64.008,313.991625
,-4278.05222,3.294513196,34612.84824,100.5750483,8.654639581,158.3965412,3529.3913,64.008,311.991375
,-4261.035603,3.297770344,34616.40669,101.0590535,8.615581592,154.6624689,3401.852595,64.008,309.991125
,-4241.436969,3.300814095,34619.93869,102.7896581,8.341545628,148.6289519,3278.608831,64.008,307.990875
,-4226.918554,3.303333583,34623.46363,103.242351,8.286748232,146.4066634,3214.621595,64.008,305.990625
,-4209.173085,3.30633506,34627.01564,103.7577455,8.081046673,150.9680244,3477.640289,64.008,303.990375
,-4183.117344,3.30854334,34630.5386,118.4602049,6.019035158,125.8508969,3389.327004,64.008,301.990125
,-4170.209774,3.312332615,34634.08861,109.3427915,7.129479497,143.810237,3621.271856,64.008,299.989875
,-4146.490038,3.316045389,34637.63459,113.6063982,6.629024329,131.4956591,3326.649592,64.008,297.989625
,-4103.967685,3.323245109,34641.19638,117.2788668,6.241013727,122.1396204,3098.991874,64.008,295.989375
,-3958.442595,3.350796742,34644.87054,113.4846272,6.625889592,132.7992645,3386.821903,64.008,293.989125
,-4028.913522,3.336707036,34648.31556,118.0725091,6.189666684,118.6602148,2967.368522,64.008,291.988875
,-4071.285349,3.329792828,34651.79259,116.3685567,6.355419108,123.0733834,3084.838527,64.008,289.988625
,-4068.37996,3.330793618,34655.31565,110.7605237,7.126701133,130.1377069,3037.964027,64.008,287.988375
,-4054.337489,3.334477671,34658.87475,106.4846718,7.842347563,134.97449,2944.797138,64.008,285.988125
,-4033.030086,3.338251403,34662.41668,107.4120608,7.675422941,134.0174678,2971.27518,64.008,283.987875
,-4012.932055,3.341608996,34665.94566,108.6482316,7.568456641,127.9715006,2776.715078,64.008,281.987625
,-3996.949363,3.34578902,34669.48976,100.9817216,8.837195193,145.9390479,2997.583043,64.008,279.987375
,-3972.812466,3.348705032,34673.01976,108.6029122,7.410089613,135.6651921,3144.771689,64.008,277.987125
,-3960.137958,3.351460835,34676.56272,106.1394179,7.950453304,133.4916728,2848.636444,64.008,275.986875
,-3948.27022,3.354168183,34680.11057,103.7546171,8.517026427,132.4942062,2624.111252,64.008,273.986625
,-3934.22183,3.356420835,34683.63467,105.5894929,8.142040241,130.6685473,2678.369955,64.008,271.986375
,-3915.409443,3.360452425,34687.16968,104.2800123,8.248257754,137.9379894,2909.139941,64.008,269.986125
,-3902.086508,3.362330075,34690.70183,103.192825,8.095412683,156.6798783,3702.699846,64.008,267.985875
,-3890.539224,3.365789471,34694.24579,98.60626876,9.153289497,158.1034045,3326.442412,64.008,265.985625
,-3874.631462,3.369191545,34697.79081,96.5159686,9.650367777,161.41943,3270.294979,64.008,263.985375
,-3848.062061,3.372005741,34701.31488,105.2545387,7.962978369,141.1509656,3137.835819,64.008,261.985125
,-3828.759662,3.37595873,34704.84805,103.986926,8.27370141,139.6208922,2962.72337,64.008,259.984875
,-3810.102366,3.379218479,34708.40293,105.0230559,8.156489525,134.9563441,2830.708394,64.008,257.984625
,-3792.655714,3.382452958,34711.93193,104.6913535,8.291670739,132.6436925,2700.811639,64.008,255.984375
,-3774.480891,3.385405321,34715.47202,107.278049,7.856091363,127.665057,2663.685603,64.008,253.984125
,-3761.798047,3.387639696,34719.01299,107.6340161,8.113376648,116.432227,2188.18849,64.008,251.983875
,-3743.9447,3.391041761,34722.56087,110.2958,7.775196602,109.3274236,2038.764813,64.008,249.983625
,-3727.060032,3.392619771,34726.09195,115.2576975,6.598234416,119.205191,2806.551148,64.008,247.983375
,-3719.788918,3.395566763,34729.62403,107.715472,7.689743102,130.6852007,2836.547265,64.008,245.983125
,-3700.317077,3.398985174,34733.16903,107.0580298,7.712402258,135.5283725,3016.129158,64.008,243.982875
,-3680.521216,3.402266982,34736.69411,108.3339773,7.582744721,130.0352725,2851.271719,64.008,241.982625
,-3671.148017,3.404098691,34740.22008,108.025067,7.516134263,135.7986894,3105.785196,64.008,239.982375
,-3661.047462,3.385278659,34743.64014,239.8618977,1.318198638,63.71111388,4437.15558,64.008,237.982125
,-3631.308903,3.411097806,34747.30798,103.0051013,8.33130218,146.8595195,3214.729897,64.008,235.981875
,-3617.085674,3.413592604,34750.84701,104.2561464,8.152329184,142.2876344,3108.391969,64.008,233.981625
,-3596.799714,3.417884739,34754.38002,102.734516,8.388905512,147.0089705,3198.332743,64.008,231.981375
,-3580.150061,3.42158845,34757.91611,103.4858587,8.267920579,144.7633057,3158.965142,64.008,229.981125
,-3560.266234,3.425160254,34761.4671,102.3143303,8.420802151,149.9572394,3298.513227,64.008,227.980875
,-3539.492021,3.428921155,34765.00907,102.9059511,8.316574069,148.533336,3284.764219,64.008,225.980625
,-3516.049056,3.431796047,34768.53307,112.1664052,7.036017633,122.6957492,2771.208418,64.008,223.980375
,-3498.505798,3.435761527,34772.06907,106.2270726,7.95734706,132.4279719,2806.194931,64.008,221.980125
,-3483.306768,3.439334564,34775.62404,104.5602403,8.296403606,133.5368507,2731.484456,64.008,219.979875
,-3462.851468,3.442277974,34779.17,106.5966302,7.8347823,134.3244371,2922.625121,64.008,217.979625
,-3441.828991,3.44615683,34782.70404,108.4713063,7.551498163,130.1771449,2868.60847,64.008,215.979375
,-3416.600471,3.449541728,34786.24206,115.3948356,6.642865417,116.0680156,2657.600645,64.008,213.979125
,-3406.169011,3.453232149,34789.77604,104.8249449,8.142484349,137.3010416,2923.011569,64.008,211.978875
,-3385.304806,3.456081555,34793.32709,109.636638,7.331803109,130.03725,2948.940125,64.008,209.978625
,-3366.784884,3.459931183,34796.8551,106.4691284,7.898034143,132.7235176,2838.437848,64.008,207.978375
,-3344.705526,3.463519082,34800.39602,108.7924842,7.462223519,131.4423305,2953.089114,64.008,205.978125
,-3324.97059,3.468471088,34803.95696,102.1136511,8.711592211,139.8813544,2823.033442,64.008,203.977875
,-3305.638827,3.472133782,34807.49765,99.49929494,9.135619284,149.1032673,3010.30914,64.008,201.977625
,-3285.173579,3.476024601,34811.057,100.8899855,8.976489654,141.4994886,2795.625808,64.008,199.977375
,-3265.030863,3.479525597,34814.59903,101.8997779,8.597293958,146.4196859,3098.986803,64.008,197.977125
,-3246.181322,3.483120028,34818.13895,101.8172663,8.782007222,139.9848604,2804.040513,64.008,195.976875
,-3213.57684,3.48676237,34821.68199,113.0595235,6.690764764,132.9501721,3360.724326,64.008,193.976625
,-3205.64785,3.490260477,34825.21393,101.9992601,8.410018842,154.0026875,3459.240035,64.008,191.976375
,-3187.442813,3.493498119,34828.74297,102.1242665,8.580298356,144.928172,3050.027293,64.008,189.976125
,-3172.878288,3.496171287,34832.26797,104.2735265,8.202615274,139.9253198,2999.860497,64.008,187.975875
,-3157.665761,3.497676661,34835.79095,108.5757727,7.46239802,133.3289529,3028.407835,64.008,185.975625
,-3144.799487,3.500930781,34839.33306,106.0686129,7.989506433,132.4492192,2795.692648,64.008,183.975375
,-3136.868912,3.502084993,34842.85007,104.5513593,8.168375771,138.7435331,2967.84507,64.008,181.975125
,-3122.949844,3.503918211,34846.38004,109.0938978,7.400097776,131.6191474,2984.975889,64.008,179.974875
,-3109.596792,3.50648739,34849.93205,109.4709947,7.33873512,131.1714548,2991.832938,64.008,177.974625
,-3085.074648,3.508195831,34853.44912,124.0311361,5.596864674,108.2563758,2782.349022,64.008,175.974375
,-3076.00999,3.510859708,34856.97818,118.3301964,6.225892898,114.7777439,2779.24472,64.008,173.974125
,-3075.038792,3.512203318,34860.50416,110.918856,7.178360127,126.325216,2861.020393,64.008,171.973875
,-3058.608352,3.51670131,34864.05015,105.2824963,7.998090801,139.2650963,3051.100303,64.008,169.973625
,-3040.234884,3.519105572,34867.59498,108.0203672,7.516237286,135.8677122,3108.527069,64.008,167.973375
,-3020.403315,3.519826732,34871.1162,125.0849959,5.405451067,112.4742702,3086.477444,64.008,165.973125
,-3021.779345,3.523540868,34874.65321,101.7514927,8.348529282,160.145232,3728.893462,64.008,163.972875
,-3005.832746,3.526731883,34878.19318,101.065791,8.484922634,161.1758153,3709.806042,64.008,161.972625
,-2994.418645,3.529003972,34881.72264,100.0896974,8.701083288,161.8446318,3643.578039,64.008,159.972375
,-2982.032815,3.531347889,34885.24414,97.79168327,9.220775512,164.8686789,3549.614094,64.008,157.972125
,-2973.28977,3.532633775,34888.77311,99.55127833,8.807298701,163.1629802,3650.323447,64.008,155.971875
,-2966.003631,3.535002669,34892.32018,95.75374855,9.714368863,167.9716185,3478.921846,64.008,153.971625
,-2952.402657,3.536645432,34895.86812,99.78221153,8.806593622,160.3255859,3541.817156,64.008,151.971375
,-2941.472767,3.539181191,34899.39711,97.96369258,9.236825053,161.9752731,3437.02714,64.008,149.971125
,-2928.599712,3.540459457,34902.9192,101.0891765,8.534681172,158.2866975,3574.70645,64.008,147.970875
,-2916.049999,3.542870773,34906.43915,102.2883034,8.326022309,154.9631395,3532.042004,64.008,145.970625
,-2893.37882,3.545066831,34909.97225,115.6298905,6.776150333,108.9103058,2323.261131,64.008,143.970375
,-2882.609594,3.548777267,34913.50826,105.5834205,7.925030821,139.6514037,3094.259911,64.008,141.970125
,-2872.163863,3.550200526,34917.04435,107.0595885,7.738399206,134.3884808,2961.518644,64.008,139.969875
,-2863.418578,3.552857141,34920.59031,101.4054186,8.736788456,145.6377837,3021.09748,64.008,137.969625
,-2857.264262,3.553555466,34924.11629,102.1418571,8.680039577,140.7833485,2865.468129,64.008,135.969375
,-2846.008189,3.555518061,34927.65125,103.7201264,8.273494382,142.204144,3059.718413,64.008,133.969125
,-2823.495184,3.55842452,34931.19026,111.4744602,7.057172467,127.3698507,2953.063163,64.008,131.968875
,-2820.741847,3.560676086,34934.71726,100.9613451,8.790847913,147.9657943,3086.861372,64.008,129.968625
,-2802.519967,3.56362668,34938.27243,102.9606397,8.324458949,147.6173346,3246.419498,64.008,127.968375
,-2785.593223,3.565710547,34941.79745,107.8226891,7.490344545,138.9993266,3246.999166,64.008,125.968125
,-2770.366703,3.567308807,34945.32126,116.6498539,6.452194621,115.8319002,2726.155293,64.008,123.967875
,-2762.105282,3.570107195,34948.86634,108.2698831,7.504624809,134.1240704,3043.169419,64.008,121.967625
,-2752.547747,3.571550467,34952.38337,108.853371,7.422899855,132.7066689,3019.446193,64.008,119.967375
,-2747.039999,3.573239127,34955.90234,107.6631575,7.715539894,130.081579,2803.96633,64.008,117.967125
,-2738.778158,3.574409225,34959.43134,107.7466119,7.599302188,134.4440393,3017.927835,64.008,115.966875
,-2733.837242,3.576413827,34962.98033,103.2478057,8.439002543,139.7907337,2910.903581,64.008,113.966625
,-2732.784165,3.575854094,34966.49528,105.1154777,8.118311177,135.6751235,2870.800159,64.008,111.966375
,-2725.575164,3.577211335,34970.01728,105.0248584,8.053415185,139.3020418,3031.553784,64.008,109.966125
,-2714.477846,3.577984524,34973.5303,110.8620204,7.133005628,128.9296608,2985.494227,64.008,107.965875
,-2714.315813,3.5796753,34977.05229,102.9054138,8.567068348,138.0620892,2805.317809,64.008,105.965625
,-2690.743315,3.581115229,34980.58339,120.4766022,6.117755005,105.3766313,2424.260641,64.008,103.965375
,-2698.519895,3.580580889,34984.09963,110.8581999,6.934813352,139.8865089,3546.556701,64.008,101.965125
,-2696.089691,3.582288779,34987.6425,105.0016904,7.830484501,150.4584306,3567.8538,64.008,99.964875
,-2689.609216,3.583362749,34991.18448,107.2513769,7.496522984,144.5590282,3475.425264,64.008,97.964625
,-2678.511045,3.585532395,34994.71451,105.9503549,7.591178764,153.5855616,3814.372472,64.008,95.964375
,-2668.627694,3.586702897,34998.23948,109.1684376,7.325267884,134.6203596,3138.079944,64.008,93.964125
,-2658.177242,3.5894431,35001.78548,105.8524537,7.964527765,135.4091154,2916.118135,64.008,91.963875
,-2650.723917,3.590323747,35005.31043,108.6979577,7.521977391,129.5067434,2853.626284,64.008,89.963625
,-2640.59719,3.592101076,35008.84242,107.9947265,7.609445459,131.7533908,2908.096976,64.008,87.963375
,-2641.245231,3.592478633,35012.37344,106.9801051,7.703830163,136.6810938,3064.913118,64.008,85.963125
,-2637.599578,3.592729471,35015.8835,108.7100693,7.568811247,127.4579651,2756.826108,64.008,83.962875
,-2634.358759,3.59441841,35019.41558,103.7023362,8.266495182,142.6803694,3080.314243,64.008,81.962625
,-2625.528007,3.595547666,35022.95757,103.2964458,8.278595948,146.2643041,3212.321232,64.008,79.962375
,-2616.939903,3.597058525,35026.49361,105.2947292,8.038168884,137.3634937,2963.317486,64.008,77.962125
,-2605.029886,3.598931044,35030.0407,106.0887481,7.742155265,143.4790692,3321.262697,64.008,75.961875
,-2595.712186,3.601249828,35033.57567,104.0449336,8.216497749,141.4972357,3054.124244,64.008,73.961625
,-2584.611846,3.603159329,35037.10258,104.9851337,8.191276453,133.9346801,2781.118957,64.008,71.961375
,-2568.730711,3.604969396,35040.63635,108.8126509,7.555608123,127.1553161,2750.003215,64.008,69.961125
,-2557.953936,3.60704204,35044.18157,107.4639799,7.684127997,133.1780854,2935.141759,64.008,67.960875
,-2552.038627,3.609200314,35047.71974,102.6674913,8.599702825,138.9564698,2826.604131,64.008,65.960625
,-2539.640765,3.61093768,35051.26669,104.7527098,8.188607023,136.1363885,2863.241349,64.008,63.960375
,-2532.185827,3.612812378,35054.78556,102.1833281,8.618021687,142.8109336,2959.410539,64.008,61.960125
,-2524.730585,3.613592618,35058.30166,105.4703492,8.081024071,134.0529105,2823.459975,64.008,59.959875
,-2514.763171,3.615592616,35061.84567,106.132741,7.901395447,135.561162,2945.243029,64.008,57.959625
,-2505.200722,3.617986406,35065.39365,101.4734156,8.801712439,142.4426568,2884.560137,64.008,55.959375
,-2492.396539,3.619203371,35068.92367,105.8530416,8.013400775,133.4113367,2823.254505,64.008,53.959125
,-2467.435675,3.622754498,35072.46361,114.9770691,6.680900614,117.4268545,2698.207492,64.008,51.958875
,-2470.515272,3.623700744,35075.97964,103.5634125,8.329160936,141.3890962,3008.773274,64.008,49.958625
,-2457.791381,3.625701775,35079.49858,105.8791969,7.968027817,135.0512906,2901.259767,64.008,47.958375
,-2446.201646,3.62700416,35083.01958,110.5939691,7.147414198,130.5988786,3048.207546,64.008,45.958125
,-2428.77627,3.631497711,35086.5564,104.8314164,8.151770048,136.7999288,2900.935264,64.008,43.957875
,-2417.672285,3.634046003,35090.09657,101.6113268,8.780778868,141.9065285,2872.376809,64.008,41.957625
,-2398.138392,3.636399647,35093.63657,105.9927312,7.925632627,135.8161617,2945.985107,64.008,39.957375
,-2387.763299,3.638873816,35097.16856,104.2597256,8.145549553,142.5810278,3122.236079,64.008,37.957125
,-2383.6294,3.639703481,35100.68959,104.0325154,8.233243367,140.9033558,3025.492648,64.008,35.956875
,-2369.525283,3.641680612,35104.21256,107.8822754,7.765163921,126.2970062,2643.76643,64.008,33.956625
,-2358.582217,3.644065046,35107.74852,105.9523367,7.977296683,133.9815629,2857.484583,64.008,31.956375
,-2352.097212,3.646448821,35111.27147,101.0029542,8.986410461,140.1040046,2744.359782,64.008,29.956125
,-2335.39838,3.649080884,35114.81647,101.7106233,8.94513642,135.27045,2591.750029,64.008,27.955875
,-2321.130857,3.651105341,35118.33948,104.5043267,8.272189084,134.9713796,2791.665324,64.008,25.955625
,-2310.511152,3.652651449,35121.88046,105.5238271,8.166847232,130.291012,2656.579991,64.008,23.955375
,-2281.569135,3.656462398,35125.43441,113.7004635,6.812914854,121.0000387,2791.725978,64.008,21.955125
,-2277.110095,3.658738015,35128.9575,106.6250342,7.936751411,129.8167839,2715.986642,64.008,19.954875
,-2264.462654,3.661354084,35132.48644,103.8815044,8.348688921,137.5686732,2860.60958,64.008,17.954625
,-2250.19333,3.664108001,35136.02641,103.4800734,8.493820403,135.6495035,2742.969117,64.008,15.954375
,-2234.626566,3.666048866,35139.55544,110.3849649,7.173001803,131.1108171,3058.454445,64.008,13.954125
,-2229.032055,3.667749024,35143.09644,104.1894115,8.290473196,137.0728225,2862.4342,64.008,11.953875
,-2215.248423,3.670564282,35146.63349,103.2902938,8.479505771,137.8542428,2826.779821,64.008,9.953625
,-2201.545466,3.672830079,35150.17345,103.6931597,8.361381614,138.8163265,2902.014631,64.008,7.953375
,-2189.950556,3.674843039,35153.70949,104.3628783,8.260832624,136.6438083,2856.881546,64.008,5.953125
,-2172.516973,3.677562019,35157.24345,104.8656556,8.127250158,137.5621455,2938.305521,64.008,3.952875
,-2155.488492,3.681315769,35160.77643,103.9112696,8.297269208,139.3336468,2943.631291,64.008,1.952625
,-2142.514005,3.68337062,35164.31443,103.8037745,8.312795055,139.7922971,2955.15593,64.008,0
,-6706.203815,2.844678932,35171.56227,118.7141261,6.009764389,124.2250961,3316.878997,66.00825,597.9795
,-6695.75615,2.848470637,35175.10024,109.3232784,7.334894205,132.6296224,3052.537558,66.00825,595.97925
,-6675.4188,2.852758796,35178.66226,107.3096231,7.623818561,137.3634829,3124.371723,66.00825,593.979
,-6656.195115,2.856825162,35182.20228,105.2230078,8.060511253,137.0938106,2944.892048,66.00825,591.97875
,-6639.681659,2.860246237,35185.75433,103.5448256,8.390828395,139.0188115,2899.253525,66.00825,589.9785
,-6615.587328,2.862820953,35189.28924,113.2452179,6.782555869,126.164116,3021.114757,66.00825,587.97825
,-6603.060668,2.866719071,35192.82526,106.1043442,7.891441208,136.316931,2978.011549,66.00825,585.978
,-6584.148018,2.869895457,35196.38122,109.1543248,7.219185554,140.4249224,3429.925736,66.00825,583.97775
,-6566.511303,2.873171366,35199.92818,108.5575949,7.353204568,139.0121611,3308.094033,66.00825,581.9775
,-6552.464164,2.876608405,35203.46113,102.9025562,8.392176143,145.1709669,3127.543481,66.00825,579.97725
,-6534.025769,2.87957209,35207.01107,106.2951642,7.73630262,141.7331295,3253.189815,66.00825,577.977
,-6519.976092,2.882476508,35210.55908,104.7254499,8.060246209,141.8724899,3127.831651,66.00825,575.97675
,-6502.732055,2.886487942,35214.11003,101.3776818,8.503028471,156.4931032,3517.924448,66.00825,573.9765
,-6489.637855,2.887925673,35217.64904,103.3610247,8.234282122,147.675143,3284.216192,66.00825,571.97625
,-6473.348926,2.890509831,35221.19898,105.5125681,7.876965103,142.6618272,3231.904861,66.00825,569.976
,-6460.093439,2.893336593,35224.74996,105.1136536,7.893776124,145.9257313,3355.301757,66.00825,567.97575
,-6449.232299,2.895415972,35228.29198,104.9047524,7.921924319,146.6968743,3374.317871,66.00825,565.9755
,-6433.339264,2.898386019,35231.84497,106.2939213,7.855333146,136.1020754,2983.39224,66.00825,563.97525
,-6426.869768,2.899832473,35235.38391,104.1366783,8.256231901,138.9482725,2943.889394,66.00825,561.975
,-6420.160477,2.90158844,35238.91292,102.2441638,8.61929101,142.171138,2935.770354,66.00825,559.97475
,-6405.303262,2.903722595,35242.44894,106.0088617,7.860490709,138.5463092,3076.383151,66.00825,557.9745
,-6399.871149,2.906246345,35245.98086,97.93572498,9.417236022,154.7399711,3114.971953,66.00825,555.97425
,-6390.125245,2.90672182,35249.49993,104.7219246,8.123021847,139.0642492,2996.560206,66.00825,553.974
,-6370.152249,2.910891232,35253.06094,101.871116,8.639358453,144.9922454,3031.520365,66.00825,551.97375
,-6369.672983,2.910520137,35256.58388,103.2690511,8.309123695,145.1528979,3158.116554,66.00825,549.9735
,-6362.961609,2.912743125,35260.10893,100.179065,9.024066041,146.5779245,2958.005062,66.00825,547.97325
,-6343.0657,2.914382019,35263.6449,113.3887886,6.937803122,117.7037948,2609.286246,66.00825,545.973
,-6329.880472,2.916533372,35267.16684,111.8175242,7.175015045,119.457113,2590.707404,66.00825,543.97275
,-6327.562873,2.91788067,35270.70379,106.452437,7.789396453,137.6239298,3068.175268,66.00825,541.9725
,-6306.864008,2.92129959,35274.24581,108.2425694,7.568209719,131.4829367,2913.326269,66.00825,539.97225
,-6296.393663,2.923564507,35277.77284,107.9044409,7.578210841,133.9679098,3007.424803,66.00825,537.972
,-6284.484282,2.926377985,35281.30189,107.129522,7.705945588,135.1453107,3003.619287,66.00825,535.97175
,-6269.056649,2.928687732,35284.84191,105.9504122,8.022913007,132.1983444,2774.730115,66.00825,533.9715
,-6256.6656,2.930557198,35288.36296,109.9341359,7.303491679,128.8753882,2913.626191,66.00825,531.97125
,-6244.913441,2.933658135,35291.90089,104.9830701,8.17629929,134.5450233,2808.675267,66.00825,529.971
,-6230.361756,2.936497442,35295.42488,104.5776726,8.158306201,138.9400408,2978.915041,66.00825,527.97075
,-6216.449134,2.938445119,35298.96885,107.12268,7.727460797,134.2621601,2960.789819,66.00825,525.9705
,-6195.897845,2.940445567,35302.49485,115.9613858,6.456261538,120.8654071,2940.090948,66.00825,523.97025
,-6195.418135,2.942707106,35306.02957,103.5064066,8.389488336,139.4241334,2914.599086,66.00825,521.97
,-6182.782404,2.94530276,35309.55781,102.2233395,8.640398997,141.5830743,2907.380279,66.00825,519.96975
,-6170.545523,2.948004175,35313.09978,100.6459554,8.921492997,145.8928218,2967.615315,66.00825,517.9695
,-6155.828729,2.950651285,35316.62883,103.013535,8.333389273,146.5843643,3203.412349,66.00825,515.96925
,-6137.670603,2.953989939,35320.16081,101.2504885,8.744004961,146.9283894,3065.509351,66.00825,513.969
,-6119.911317,2.957109091,35323.71479,102.0052468,8.739347729,139.8400333,2812.606967,66.00825,511.96875
,-6095.349043,2.961093187,35327.24873,105.3747432,7.901154261,142.8731079,3230.379978,66.00825,509.9685
,-6082.62662,2.964387957,35330.78653,100.9469018,8.765463517,149.1630164,3139.623327,66.00825,507.96825
,-6065.42246,2.966514806,35334.31375,105.3789217,7.904148184,142.6756872,3221.338637,66.00825,505.968
,-6052.057739,2.96754461,35337.85378,110.2035773,7.164119014,133.3030283,3153.411982,66.00825,503.96775
,-6040.05302,2.970793742,35341.39186,105.7115994,7.878824864,140.6156239,3150.26198,66.00825,501.9675
,-6027.647205,2.973576881,35344.92987,104.5301597,8.180998001,138.4527181,2952.34722,66.00825,499.96725
,-6012.279106,2.97621222,35348.45588,106.4795307,7.789082178,137.3660886,3058.18303,66.00825,497.967
,-5999.071086,2.978303416,35351.97882,106.6820383,7.776349711,136.1527535,3015.67297,66.00825,495.96675
,-5982.01917,2.981721963,35355.52292,106.4117153,7.773950293,138.8109664,3121.090671,66.00825,493.9665
,-5959.601702,2.983711014,35359.05584,116.9358724,6.38612989,116.9520583,2802.323895,66.00825,491.96625
,-5943.107291,2.988253251,35362.59741,111.2538181,7.079299591,128.1682905,2976.687466,66.00825,489.966
,-5927.732252,2.989921494,35366.14383,116.4124228,6.403939316,120.1159022,2931.338014,66.00825,487.96575
,-5922.446977,2.992160198,35369.67481,108.5617682,7.608018257,127.0616891,2727.486463,66.00825,485.9655
,-5900.663648,2.994902091,35373.20384,116.4135306,6.347639861,123.176473,3093.234178,66.00825,483.96525
,-5893.455099,2.998143748,35376.7338,106.2417772,7.950099403,132.5868334,2814.715332,66.00825,481.965
,-5877.275694,3.0002593,35380.26085,109.8509055,7.360309018,126.9978357,2816.761878,66.00825,479.96475
,-5861.09461,3.003651653,35383.80179,109.9547693,7.349241658,126.557614,2803.644843,66.00825,477.9645
,-5843.070179,3.006193068,35387.32385,112.6229357,6.971643633,122.058147,2770.914615,66.00825,475.96425
,-5831.292793,3.008470416,35390.85291,110.2481842,7.234414747,129.412473,2963.226745,66.00825,473.964
,-5819.03448,3.011188994,35394.39287,107.8710424,7.580786556,134.1970596,3015.491725,66.00825,471.96375
,-5806.214536,3.013757731,35397.9229,107.005854,7.735343473,134.9995168,2986.509985,66.00825,469.9635
,-5791.790852,3.016854922,35401.46789,105.993105,8.027087641,131.6210843,2751.893314,66.00825,467.96325
,-5775.442859,3.019866454,35405.01483,105.8015914,7.931544793,137.3056695,3000.927256,66.00825,465.963
,-5754.605329,3.023058482,35408.54485,107.9786119,7.482056681,137.9862837,3209.027628,66.00825,463.96275
,-5736.651402,3.026877226,35412.07388,105.4948389,7.892692493,142.0506071,3201.270479,66.00825,461.9625
,-5718.134784,3.029966445,35415.61591,107.0878341,7.735867449,134.1957989,2954.991151,66.00825,459.96225
,-5700.899057,3.034247741,35419.16171,103.0989257,8.411662716,142.2806458,3012.300032,66.00825,457.962
,-5683.742189,3.03753108,35422.70399,100.7278996,8.897605335,146.061331,2981.593241,66.00825,455.96175
,-5662.574672,3.040367991,35426.22892,105.167306,8.055827588,137.8295713,2974.51055,66.00825,453.9615
,-5640.76338,3.045188102,35429.78487,103.6604054,8.228596027,144.8033339,3175.597863,66.00825,451.96125
,-5619.271068,3.048654072,35433.31392,105.8038643,8.015487978,133.710239,2833.703356,66.00825,449.961
,-5603.711556,3.052066285,35436.84694,100.6603757,9.02987121,141.8008001,2789.491323,66.00825,447.96075
,-5573.87281,3.055288997,35440.37592,113.9578843,6.706417499,124.1497075,2969.113362,66.00825,445.9605
,-5557.507806,3.059487206,35443.92486,108.0442487,7.599621831,131.7789188,2912.85471,66.00825,443.96025
,-5540.419651,3.06207167,35447.45991,110.757661,7.178706095,127.6634533,2914.966889,66.00825,441.96
,-5521.644795,3.066411999,35451.00892,105.269191,8.169085954,132.3668915,2731.22995,66.00825,439.95975
,-5505.837513,3.069096994,35454.54695,106.7389042,7.76838064,135.9243238,3009.841894,66.00825,437.9595
,-5480.238624,3.074444139,35458.0879,103.1575855,8.368098593,143.6272775,3078.391014,66.00825,435.95925
,-5461.378566,3.077727452,35461.6209,104.8975809,8.092107153,138.7452033,2995.880634,66.00825,433.959
,-5439.306444,3.081803332,35465.15686,103.2067132,8.322233861,145.1903259,3154.563952,66.00825,431.95875
,-5414.662849,3.085835286,35468.70082,107.4592304,7.613104873,136.4034673,3090.34328,66.00825,429.9585
,-5393.308425,3.090033025,35472.25773,105.1799389,8.055730692,137.7006501,2969.649553,66.00825,427.95825
,-5371.710738,3.094352691,35475.80383,103.8458813,8.313543612,139.3108699,2937.024559,66.00825,425.958
,-5343.928204,3.096965255,35479.35099,117.9904269,6.237227164,116.7175523,2858.915857,66.00825,423.95775
,-5325.216954,3.100611674,35482.90692,114.6280309,6.539222431,127.5336668,3194.250896,66.00825,421.9575
,-5311.323422,3.105053021,35486.44997,103.6898217,8.18154101,146.7085746,3267.699277,66.00825,419.95725
,-5286.986995,3.110289021,35489.99795,100.0894105,8.876842795,153.5922931,3262.171935,66.00825,417.957
,-5265.861309,3.113389283,35493.54091,103.8311442,8.118145558,148.3160471,3356.469603,66.00825,415.95675
,-5245.617031,3.117370132,35497.09889,103.5247586,8.110920377,151.9747366,3505.1305,66.00825,413.9565
,-5227.7014,3.121610257,35500.64789,99.94050522,8.859237863,155.9527779,3356.301274,66.00825,411.95625
,-5207.213126,3.123908555,35504.1809,104.9212537,7.945889316,145.2915536,3308.00544,66.00825,409.956
,-5183.910126,3.127604828,35507.73685,108.6776152,7.438214526,133.505675,3045.374551,66.00825,407.95575
,-5170.731075,3.131356691,35511.2698,103.8022075,8.315715236,139.6308287,2948.123443,66.00825,405.9555
,-5146.942281,3.135282153,35514.81377,102.6392381,8.548752824,141.2010041,2924.645312,66.00825,403.95525
,-5126.60744,3.138819356,35518.37276,103.8333178,8.33418841,138.5990724,2903.472407,66.00825,401.955
,-5104.904336,3.142972832,35521.92475,103.1304045,8.535443922,137.2045672,2784.990161,66.00825,399.95475
,-5078.938313,3.147875047,35525.46987,104.6794154,8.194273123,136.4521117,2872.969729,66.00825,397.9545
,-5044.929152,3.15059774,35529.01076,121.2959461,5.860844289,112.6483323,2854.589926,66.00825,395.95425
,-5025.711279,3.155638646,35532.55371,110.5625006,7.2847479,124.5081834,2747.473441,66.00825,393.954
,-5004.803059,3.160047493,35536.08972,113.4445851,7.694191998,94.93085512,1593.984401,66.00825,391.95375
