Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
Integer,mN,nm,GPa,GPa,None,µm,µm,µm
69,0.39993,56.97494,3.69188,82.92645,0.04452,0,130.96875,-3.05108
70,0.39999,45.91573,5.47545,102.17553,0.05359,0,129.96862,-3.04331
71,0.39986,57.55137,3.74955,74.86657,0.05008,0,128.9685,-3.01563
72,0.39987,53.7088,4.19571,83.21758,0.05042,0,127.96837,-3.01245
73,0.39993,58.83148,3.52138,77.84586,0.04524,0,126.96825,-3.02231
74,0.39996,53.58396,3.94213,101.14638,0.03897,0,125.96813,-3.03793
75,0.39989,46.90078,5.33219,97.26681,0.05482,0,124.968,-2.98456
76,0.39979,57.47192,3.78487,73.66845,0.05138,0,123.96787,-2.94981
77,0.39985,51.43555,4.53165,87.35737,0.05187,0,122.96775,-2.94267
78,0.39984,47.29464,5.47513,88.55137,0.06183,0,121.96762,-2.93561
79,0.39969,104.14974,1.15688,74.35615,0.01556,0,120.9675,-2.96945
80,0.39987,106.51984,1.11794,69.41165,0.01611,0,119.96737,-2.96136
81,0.39959,109.96243,1.06786,60.76377,0.01757,0,118.96725,-2.89988
82,0.3997,88.85945,1.59787,63.19741,0.02528,0,117.96713,-2.87047
83,0.39986,52.18335,4.4248,85.57469,0.05171,0,116.967,-2.90001
84,0.39983,41.87587,6.27039,119.94901,0.05228,0,115.96687,-2.93313
85,0.39997,48.65704,4.97923,94.07511,0.05293,0,114.96675,-2.93031
86,0.39986,95.50315,1.3536,77.57387,0.01745,0,113.96662,-2.94501
87,0.39988,100.93213,1.23485,70.24644,0.01758,0,112.9665,-2.94592
88,0.39988,98.02559,1.3065,69.38324,0.01883,0,111.96637,-2.93476
89,0.39982,108.03679,1.09997,63.1029,0.01743,0,110.96625,-2.91003
90,0.39985,103.61706,1.19451,61.3948,0.01946,0,109.96612,-2.90117
91,0.39993,106.53235,1.13179,62.16179,0.01821,0,108.966,-2.88528
92,0.39975,95.09765,1.39043,66.72306,0.02084,0,107.96587,-2.88189
93,0.39978,94.2722,1.40878,68.45478,0.02058,0,106.96575,-2.86458
94,0.39978,98.47519,1.30221,66.38217,0.01962,0,105.96562,-2.84138
95,0.39988,97.78783,1.30697,71.81103,0.0182,0,104.9655,-2.81821
96,0.39968,101.93397,1.22091,65.78564,0.01856,0,103.96538,-2.78813
97,0.39981,74.2079,2.13428,89.1725,0.02393,0,102.96525,-2.753
98,0.39993,49.62657,5.15602,79.72319,0.06467,0,101.96512,-2.64862
99,0.3998,45.66684,5.71388,95.79653,0.05965,0,100.965,-2.6026
100,0.39996,52.47681,4.41565,83.52886,0.05286,0,99.96487,-2.57591
101,0.39987,45.25636,5.75495,98.57765,0.05838,0,98.96475,-2.56267
102,0.39986,46.526,5.36373,99.95243,0.05366,0,97.96462,-2.53904
103,0.39977,67.66973,2.7091,69.41015,0.03903,0,96.9645,-2.50366
104,0.3999,56.27547,3.84623,79.75793,0.04822,0,95.96438,-2.49887
105,0.39992,42.34587,6.30458,112.25089,0.05617,0,94.96425,-2.4956
106,0.39997,58.56867,3.50267,81.37841,0.04304,0,93.96412,-2.46605
107,0.39995,52.08511,4.44366,85.64273,0.05189,0,92.964,-2.46472
108,0.39991,42.72368,6.31782,107.18069,0.05895,0,91.96387,-2.47205
109,0.39966,49.93428,4.86579,86.55504,0.05622,0,90.96375,-2.47554
110,0.39969,84.86515,1.6692,84.52055,0.01975,0,89.96362,-2.51137
111,0.39968,91.55705,1.47483,73.28837,0.02012,0,88.9635,-2.5027
112,0.39986,96.29315,1.3687,63.16039,0.02167,0,87.96337,-2.48081
113,0.39984,92.39639,1.47024,66.49466,0.02211,0,86.96325,-2.46704
114,0.39977,90.70417,1.51459,68.99625,0.02195,0,85.96312,-2.4482
115,0.39979,87.95301,1.589,74.27487,0.02139,0,84.963,-2.43166
116,0.39971,91.14763,1.50966,66.1909,0.02281,0,83.96287,-2.40511
117,0.39983,101.48496,1.22545,68.60033,0.01786,0,82.96275,-2.36872
118,0.39996,70.67389,2.52321,64.86916,0.0389,0,81.96262,-2.29489
119,0.40002,51.10689,4.64418,85.49786,0.05432,0,80.9625,-2.28197
120,0.39981,104.37464,1.15672,71.85341,0.0161,0,79.96237,-2.3083
121,0.39975,93.2511,1.44406,66.53658,0.0217,0,78.96225,-2.3027
122,0.39971,92.66275,1.46143,66.54751,0.02196,0,77.96212,-2.28879
123,0.39967,93.59683,1.43907,64.81871,0.0222,0,76.962,-2.27014
124,0.39986,100.83153,1.24503,66.58028,0.0187,0,75.96187,-2.24301
125,0.39983,69.57349,2.45498,82.30833,0.02983,0,74.96175,-2.20347
126,0.39986,41.82899,6.75922,103.89858,0.06506,0,73.96163,-2.11114
127,0.39996,48.20682,5.04162,95.94239,0.05255,0,72.9615,-2.09534
128,0.39993,86.1174,1.63138,82.09545,0.01987,0,71.96137,-2.14157
129,0.3997,103.02633,1.18371,72.43759,0.01634,0,70.96125,-2.1464
130,0.39993,108.49677,1.08641,65.85523,0.0165,0,69.96112,-2.13057
131,0.39987,101.07465,1.23553,68.33417,0.01808,0,68.961,-2.08702
132,0.39989,41.4112,6.95718,103.23436,0.06739,0,67.96087,-2.02603
133,0.39978,47.88849,5.22692,91.49542,0.05713,0,66.96075,-2.0208
134,0.39986,104.69737,1.145,75.15481,0.01524,0,65.96063,-2.06028
135,0.39979,118.57918,0.93084,58.46475,0.01592,0,64.9605,-2.01943
136,0.39968,89.15875,1.61298,57.86395,0.02788,0,63.96037,-1.94001
137,0.39972,48.58447,5.00696,93.40761,0.0536,0,62.96025,-1.89278
138,0.39971,52.67869,4.38162,83.1585,0.05269,0,61.96012,-1.86692
139,0.39984,50.36033,4.68024,90.58768,0.05167,0,60.96,-1.83784
140,0.39992,53.69002,4.21408,82.52574,0.05106,0,59.95987,-1.82949
141,0.39988,111.66195,1.02011,72.36292,0.0141,0,58.95975,-1.84864
142,0.39988,79.22376,2.10117,52.88081,0.03973,0,57.95962,-1.76393
143,0.39999,51.03771,4.65066,85.80171,0.0542,0,56.9595,-1.77109
144,0.39994,43.00043,6.38572,102.03815,0.06258,0,55.95937,-1.78669
145,0.39981,73.24507,2.21507,83.25432,0.02661,0,54.95925,-1.84502
146,0.3999,110.69674,1.04651,65.7155,0.01592,0,53.95912,-1.85498
147,0.39957,109.03311,1.06082,75.62168,0.01403,0,52.959,-1.85029
148,0.39985,54.4984,4.1187,80.35161,0.05126,0,51.95888,-1.79201
149,0.39989,49.91692,4.86154,87.03188,0.05586,0,50.95875,-1.75252
150,0.39996,51.78227,4.52704,84.58402,0.05352,0,49.95862,-1.74748
151,0.39969,47.55285,5.2497,93.77502,0.05598,0,48.9585,-1.75013
152,0.39996,49.18302,4.99477,88.46094,0.05646,0,47.95837,-1.75461
153,0.3998,66.66851,2.67526,81.85621,0.03268,0,46.95825,-1.76602
154,0.3996,82.91581,1.82562,64.08399,0.02849,0,45.95812,-1.74199
155,0.39978,78.0695,2.07001,62.84816,0.03294,0,44.958,-1.73155
156,0.39994,87.13539,1.6178,74.39824,0.02175,0,43.95788,-1.7455
157,0.39976,106.1665,1.1229,70.39318,0.01595,0,42.95775,-1.73748
158,0.39974,108.96269,1.08115,63.65741,0.01698,0,41.95762,-1.72525
159,0.39994,98.89691,1.27031,76.69045,0.01656,0,40.9575,-1.71169
160,0.3999,77.09911,2.14642,60.29083,0.0356,0,39.95737,-1.63921
161,0.39988,43.55686,6.24591,100.33953,0.06225,0,38.95725,-1.61877
162,0.39984,35.66864,8.56253,134.97527,0.06344,0,37.95712,-1.60203
163,0.39991,51.49194,4.6278,82.85956,0.05585,0,36.957,-1.53066
164,0.39928,68.2143,2.71016,65.15962,0.04159,0,35.95687,-1.48889
165,0.39991,50.62776,4.78189,84.0548,0.05689,0,34.95675,-1.47311
166,0.39984,59.1574,3.4675,78.56415,0.04414,0,33.95662,-1.42899
167,0.39994,41.79577,6.6551,107.2383,0.06206,0,32.9565,-1.44683
168,0.39982,83.19846,1.8241,62.43451,0.02922,0,31.95637,-1.44176
169,0.39973,80.08554,1.9773,61.21752,0.0323,0,30.95625,-1.44267
170,0.39999,44.40513,6.10306,96.19114,0.06345,0,29.95612,-1.46328
171,0.39972,109.58617,1.07085,62.96386,0.01701,0,28.956,-1.47945
172,0.39979,106.50597,1.13953,58.86571,0.01936,0,27.95587,-1.46064
173,0.39971,91.95421,1.48417,66.22769,0.02241,0,26.95575,-1.46158
