Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
Integer,mN,nm,GPa,GPa,None,µm,µm,µm
69,1.24951,102.52257,4.3685,210.61119,0.02074,0,130.96875,-1.97224
70,1.24943,109.41067,3.83717,206.21421,0.01861,0,129.96863,-1.95869
71,1.24948,105.77532,4.13539,196.74275,0.02102,0,128.9685,-1.95481
72,1.24968,103.65047,4.3384,188.79976,0.02298,0,127.96838,-1.94542
73,1.24946,102.34027,4.45169,189.35556,0.02351,0,126.96825,-1.93211
74,1.2494,119.85205,3.3278,146.96418,0.02264,0,125.96813,-1.92401
75,1.24953,104.5925,4.36086,162.56866,0.02682,0,124.968,-1.9258
76,1.24942,106.60915,4.11204,182.48499,0.02253,0,123.96788,-1.90212
77,1.24961,102.12383,4.50832,179.96952,0.02505,0,122.96775,-1.89246
78,1.24918,106.93155,4.13182,169.4285,0.02439,0,121.96763,-1.89403
79,1.24959,118.35674,3.417,146.86915,0.02327,0,120.9675,-1.87152
80,1.24945,107.52225,4.07934,171.06145,0.02385,0,119.96738,-1.87771
81,1.24921,110.46204,3.87837,164.48121,0.02358,0,118.96725,-1.86606
82,1.24942,107.95096,3.99597,186.12231,0.02147,0,117.96713,-1.85977
83,1.24922,105.53411,4.16562,192.73281,0.02161,0,116.967,-1.85388
84,1.24945,104.65989,4.24758,189.90173,0.02237,0,115.96688,-1.84631
85,1.24947,108.63333,3.9579,181.68214,0.02178,0,114.96675,-1.83704
86,1.24917,106.45775,4.13227,179.79082,0.02298,0,113.96663,-1.84047
87,1.24927,109.93583,3.86901,179.02856,0.02161,0,112.9665,-1.83848
88,1.24958,104.32397,4.31467,179.06704,0.0241,0,111.96638,-1.83693
89,1.24968,99.04949,4.76181,190.75761,0.02496,0,110.96625,-1.83958
90,1.24977,114.28435,3.59467,171.51064,0.02096,0,109.96612,-1.81972
91,1.24973,112.00168,3.70998,184.70065,0.02009,0,108.966,-1.82393
92,1.24959,106.09968,4.1366,187.76544,0.02203,0,107.96588,-1.83442
93,1.24965,102.27085,4.39299,209.94257,0.02092,0,106.96575,-1.83834
94,1.24961,101.79183,4.47084,198.41466,0.02253,0,105.96563,-1.83797
95,1.24952,101.42175,4.44618,217.77106,0.02042,0,104.9655,-1.83808
96,1.24948,103.45126,4.29,210.09664,0.02042,0,103.96538,-1.83548
97,1.24953,103.66648,4.24109,222.50851,0.01906,0,102.96525,-1.8325
98,1.24946,104.14313,4.24098,206.71052,0.02052,0,101.96512,-1.83134
99,1.24935,106.5103,4.0525,205.93717,0.01968,0,100.965,-1.82452
100,1.24966,103.80262,4.28562,201.29231,0.02129,0,99.96488,-1.81949
101,1.24971,103.08581,4.31561,212.47997,0.02031,0,98.96475,-1.81616
102,1.24961,101.18255,4.47657,214.67559,0.02085,0,97.96463,-1.8101
103,1.24961,101.26098,4.49352,206.48275,0.02176,0,96.9645,-1.80122
104,1.24951,104.40107,4.18778,219.48991,0.01908,0,95.96438,-1.79161
105,1.24968,103.15397,4.34393,200.41927,0.02167,0,94.96425,-1.7846
106,1.24944,103.51997,4.28087,211.28203,0.02026,0,93.96413,-1.7705
107,1.24956,101.02569,4.50613,209.35801,0.02152,0,92.964,-1.75882
108,1.24963,99.96966,4.59149,213.72312,0.02148,0,91.96388,-1.74389
109,1.24979,115.43929,3.4837,186.86291,0.01864,0,90.96375,-1.71279
110,1.24949,104.33555,4.3192,177.53312,0.02433,0,89.96363,-1.7118
111,1.24957,117.70353,3.41347,160.2642,0.0213,0,88.9635,-1.68608
112,1.2495,107.38569,4.06652,177.7854,0.02287,0,87.96337,-1.68457
113,1.24948,114.0478,3.63881,161.74727,0.0225,0,86.96325,-1.66489
114,1.24953,105.32139,4.24044,176.14264,0.02407,0,85.96313,-1.66572
115,1.24942,105.51987,4.21396,178.70277,0.02358,0,84.963,-1.65577
116,1.24952,104.62662,4.27058,183.99781,0.02321,0,83.96288,-1.6515
117,1.24949,103.45094,4.41236,173.78978,0.02539,0,82.96275,-1.6443
118,1.24931,111.7122,3.76391,172.12694,0.02187,0,81.96263,-1.6305
119,1.2496,100.48833,4.57358,203.80487,0.02244,0,80.9625,-1.62947
120,1.24932,101.26863,4.49563,205.17676,0.02191,0,79.96237,-1.62848
121,1.24956,100.74159,4.56198,200.09499,0.0228,0,78.96225,-1.62597
122,1.24936,117.40995,3.41645,165.19074,0.02068,0,77.96213,-1.60998
123,1.24949,108.48517,4.0399,161.71084,0.02498,0,76.962,-1.61123
124,1.24977,63.59163,12.87938,210.36462,0.06122,0,75.96188,-1.60888
125,1.24953,106.17502,4.10931,194.76472,0.0211,0,74.96175,-1.60049
126,1.24955,113.95443,3.58479,183.07439,0.01958,0,73.96163,-1.59988
127,1.24964,120.45643,3.23265,169.33935,0.01909,0,72.9615,-1.59292
128,1.24951,111.55996,3.74973,180.85004,0.02073,0,71.96138,-1.59583
129,1.24951,105.15799,4.15907,206.31232,0.02016,0,70.96125,-1.59947
130,1.24949,104.38259,4.24618,197.88315,0.02146,0,69.96113,-1.59375
131,1.24958,106.51213,4.06851,200.00102,0.02034,0,68.961,-1.58257
132,1.24957,113.03798,3.65486,179.06826,0.02041,0,67.96088,-1.568
133,1.24968,108.08793,3.97334,190.70006,0.02084,0,66.96075,-1.56645
134,1.24963,104.77143,4.26588,181.9717,0.02344,0,65.96063,-1.5575
135,1.24969,107.06717,4.07722,182.33293,0.02236,0,64.9605,-1.54329
136,1.24941,100.38393,4.60855,196.2562,0.02348,0,63.96038,-1.54457
137,1.24943,106.11372,4.13636,187.28405,0.02209,0,62.96025,-1.53841
138,1.24956,108.69508,3.96912,176.76309,0.02245,0,61.96013,-1.52948
139,1.24946,109.43022,3.90163,180.69667,0.02159,0,60.96,-1.52302
140,1.24938,115.87288,3.51109,164.97439,0.02128,0,59.95988,-1.50819
141,1.24965,104.49411,4.27355,186.5372,0.02291,0,58.95975,-1.51299
142,1.24953,102.62544,4.43328,187.41886,0.02365,0,57.95962,-1.50796
143,1.24963,100.5717,4.61534,189.87642,0.02431,0,56.9595,-1.50059
144,1.24993,67.68069,11.31737,195.21179,0.05797,0,55.95938,-1.47988
145,1.24942,114.13768,3.58278,179.01754,0.02001,0,54.95925,-1.47449
146,1.24944,109.16822,3.89455,189.88324,0.02051,0,53.95913,-1.47741
147,1.24973,107.39718,4.03996,186.02995,0.02172,0,52.959,-1.47702
148,1.24978,103.53767,4.3314,193.94627,0.02233,0,51.95888,-1.4726
149,1.24947,108.11244,3.98312,186.38046,0.02137,0,50.95875,-1.462
150,1.24946,125.8368,2.94446,176.65505,0.01667,0,49.95862,-1.43885
151,1.24953,105.93701,4.18601,176.99613,0.02365,0,48.9585,-1.46333
152,1.24933,109.23096,3.9651,166.00024,0.02389,0,47.95838,-1.45463
153,1.24946,107.92794,4.02114,178.67696,0.02251,0,46.95825,-1.44633
154,1.24959,111.00625,3.88928,151.85537,0.02561,0,45.95813,-1.43078
155,1.2494,108.82336,3.98461,169.22126,0.02355,0,44.958,-1.41702
156,1.2495,106.86226,4.04828,197.27783,0.02052,0,43.95788,-1.39088
157,1.24952,120.46185,3.25597,159.67508,0.02039,0,42.95775,-1.37261
158,1.24926,106.73164,4.10995,179.99666,0.02283,0,41.95763,-1.38846
159,1.24942,106.92677,4.14918,165.40689,0.02508,0,40.9575,-1.37496
160,1.2495,106.50253,4.16838,169.34681,0.02461,0,39.95738,-1.36704
161,1.24961,104.88173,4.20843,196.78737,0.02139,0,38.95725,-1.36036
162,1.24933,115.71339,3.50456,170.79635,0.02052,0,37.95713,-1.34635
163,1.24946,117.50321,3.44968,152.37631,0.02264,0,36.957,-1.33968
164,1.24951,104.20094,4.31932,180.59718,0.02392,0,35.95687,-1.35439
165,1.24939,107.02738,4.13966,165.70775,0.02498,0,34.95675,-1.352
166,1.24978,105.65555,4.17158,188.31442,0.02215,0,33.95663,-1.34089
167,1.2496,104.31718,4.29856,183.63977,0.02341,0,32.9565,-1.33359
168,1.24957,103.63099,4.34415,187.48995,0.02317,0,31.95638,-1.32994
169,1.2494,101.97471,4.4011,216.10051,0.02037,0,30.95625,-1.32939
170,1.24942,105.34817,4.1412,207.15952,0.01999,0,29.95613,-1.32513
171,1.24944,107.4147,4.01762,192.86093,0.02083,0,28.956,-1.32094
172,1.24976,113.34188,3.63933,177.61609,0.02049,0,27.95587,-1.30631
173,1.24974,102.52397,4.41146,196.62521,0.02244,0,26.95575,-1.3107
174,1.24924,103.18744,4.36041,193.72019,0.02251,0,25.95563,-1.30646
175,1.24982,103.39601,4.34287,194.24212,0.02236,0,24.9555,-1.29943
176,1.2497,103.59436,4.32238,195.14089,0.02215,0,23.95538,-1.29201
177,1.24975,103.74248,4.32853,189.43523,0.02285,0,22.95525,-1.28749
178,1.24962,99.6512,4.69484,192.43518,0.0244,0,21.95513,-1.29047
179,1.24945,106.62844,4.12414,178.48104,0.02311,0,20.955,-1.27482
180,1.24943,105.87294,4.12426,197.84365,0.02085,0,19.95488,-1.26321
181,1.24939,100.69963,4.52188,213.92215,0.02114,0,18.95475,-1.25746
182,1.24971,103.75459,4.28275,203.76723,0.02102,0,17.95463,-1.24696
183,1.24986,100.59207,4.57154,201.79947,0.02265,0,16.9545,-1.23962
184,1.24964,102.55204,4.40296,198.35166,0.0222,0,15.95438,-1.22895
185,1.24955,103.96343,4.25432,207.45069,0.02051,0,14.95425,-1.21778
186,1.24966,105.26303,4.2039,188.14443,0.02234,0,13.95413,-1.19987
187,1.2495,102.67422,4.35356,211.2337,0.02061,0,12.954,-1.19276
188,1.2496,104.11355,4.30316,187.31985,0.02297,0,11.95388,-1.17785
189,1.24967,100.65437,4.60719,189.97689,0.02425,0,10.95375,-1.17325
190,1.24956,115.13355,3.56495,162.81022,0.0219,0,9.95363,-1.14476
191,1.24969,103.18765,4.36532,192.78624,0.02264,0,8.9535,-1.13767
192,1.24974,103.54386,4.33951,191.2688,0.02269,0,7.95338,-1.12224
193,1.24963,103.01264,4.33449,207.74923,0.02086,0,6.95325,-1.12088
194,1.24964,114.5905,3.60397,161.65086,0.02229,0,5.95312,-1.10273
195,1.24955,106.23089,4.11128,192.5891,0.02135,0,4.953,-1.10255
196,1.24939,101.76435,4.43181,211.69752,0.02093,0,3.95288,-1.09495
197,1.24965,105.02377,4.16123,209.88125,0.01983,0,2.95275,-1.07545
198,1.24961,101.47217,4.52599,190.99616,0.0237,0,1.95263,-1.06625
199,1.24949,109.11462,3.90745,186.69555,0.02093,0,0.9525,-1.05936
200,1.24952,105.49792,4.22042,177.53738,0.02377,0,0,-1.06309
201,1.24953,101.99759,4.4598,196.02111,0.02275,1.00012,198.97725,-2.31279
202,1.24945,103.59263,4.28299,208.21167,0.02057,1.00012,197.97713,-2.30035
203,1.24954,103.13067,4.32652,206.852,0.02092,1.00012,196.977,-2.29226
204,1.24957,108.65794,4.01693,164.17433,0.02447,1.00012,195.97688,-2.28538
205,1.24935,105.89698,4.12515,196.74274,0.02097,1.00012,194.97675,-2.29038
206,1.2497,104.64811,4.25741,187.52704,0.0227,1.00012,193.97663,-2.27292
207,1.24965,104.52666,4.27998,183.88834,0.02327,1.00012,192.9765,-2.2716
208,1.24963,103.1163,4.33093,205.8571,0.02104,1.00012,191.97638,-2.26553
209,1.24964,101.63219,4.44098,212.99505,0.02085,1.00012,190.97625,-2.2611
210,1.24979,106.1213,4.12925,189.8208,0.02175,1.00012,189.97613,-2.25552
211,1.24947,105.55492,4.20483,180.48939,0.0233,1.00012,188.976,-2.26233
212,1.24947,111.4606,3.73564,188.73909,0.01979,1.00012,187.97588,-2.24083
213,1.24932,107.72621,3.98978,194.17599,0.02055,1.00012,186.97575,-2.24391
214,1.24934,106.49362,4.12781,180.45191,0.02287,1.00012,185.97563,-2.25066
215,1.24959,107.49749,4.03361,185.39116,0.02176,1.00012,184.9755,-2.22978
216,1.24958,105.33456,4.1419,207.56419,0.01995,1.00012,183.97537,-2.22337
217,1.2496,122.148,3.14932,166.11278,0.01896,1.00012,182.97525,-2.20195
218,1.24948,102.32711,4.40147,205.07507,0.02146,1.00012,181.97513,-2.21589
219,1.24935,103.44359,4.28771,210.99612,0.02032,1.00012,180.975,-2.21099
220,1.24966,104.91218,4.23032,188.96917,0.02239,1.00012,179.97488,-2.20199
221,1.24976,103.30543,4.33776,198.2609,0.02188,1.00012,178.97475,-2.19402
222,1.24948,101.9332,4.40112,217.58788,0.02023,1.00012,177.97463,-2.19165
223,1.2496,103.80435,4.26028,210.27002,0.02026,1.00012,176.9745,-2.18366
224,1.24963,103.45289,4.3098,203.17996,0.02121,1.00012,175.97438,-2.1765
