Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
195,7.99956,254.74861,6.21419,110.20178,0.05639,0,24.9555,-0.95334
196,7.99981,257.8392,6.15877,104.37324,0.05901,0,19.95487,-1.07861
197,7.99952,440.57811,1.82397,97.467,0.01871,0,14.95425,-1.21965
198,7.9993,495.3895,1.44215,89.03972,0.0162,0,9.95362,-1.08945
199,7.99956,394.23918,2.35559,86.37703,0.02727,0,4.953,-0.84047
200,7.99967,244.73292,6.74943,116.56694,0.0579,0,0,-0.44018
201,7.99966,414.06352,2.06915,101.27628,0.02043,5.00063,994.9815,-20.9256
202,7.99959,290.68144,4.6863,94.79936,0.04943,5.00063,989.98087,-20.74608
203,7.9993,400.42538,2.22601,99.86032,0.02229,5.00063,984.98025,-20.65064
204,7.99947,369.32698,2.64882,100.42743,0.02638,5.00063,979.97962,-20.43342
205,7.9992,454.49368,1.69986,102.57315,0.01657,5.00063,974.979,-20.06942
206,7.9999,254.49639,6.13641,114.4871,0.0536,5.00063,969.97838,-19.58219
207,7.99975,252.16096,6.36877,110.84807,0.05745,5.00063,964.97775,-19.29503
208,7.99948,244.59915,6.78209,115.64828,0.05864,5.00063,959.97712,-19.17501
209,7.99967,243.49932,6.85245,116.1222,0.05901,5.00063,954.9765,-19.12572
210,7.99983,249.55031,6.42973,115.75565,0.05555,5.00063,949.97587,-19.06058
211,7.99987,258.56472,5.9473,111.65593,0.05326,5.00063,944.97525,-18.92802
212,7.99967,247.05376,6.56815,117.19953,0.05604,5.00063,939.97462,-18.74163
213,7.99996,246.143,6.66492,115.8524,0.05753,5.00063,934.974,-18.56356
214,7.99923,249.60922,6.48429,113.21019,0.05728,5.00063,929.97337,-18.40452
215,7.99985,249.05747,6.52213,113.25431,0.05759,5.00063,924.97275,-18.28754
216,7.9994,252.9077,6.27814,112.5936,0.05576,5.00063,919.97212,-18.21759
217,7.99965,242.84288,6.89762,116.29977,0.05931,5.00063,914.9715,-18.20587
218,7.99988,246.48058,6.67926,114.28818,0.05844,5.00063,909.97087,-18.23073
219,7.99967,247.17314,6.64859,113.51585,0.05857,5.00063,904.97025,-18.33307
220,7.99961,344.39429,3.20146,85.98944,0.03723,5.00063,899.96962,-18.52234
221,7.99929,398.84144,2.28196,89.66431,0.02545,5.00063,894.969,-18.63431
222,7.99939,474.73856,1.57653,88.70436,0.01777,5.00063,889.96837,-18.28813
223,7.99932,397.75481,2.33143,81.9817,0.02844,5.00063,884.96775,-18.06268
224,7.99908,408.73943,2.16971,88.05348,0.02464,5.00063,879.96712,-17.98687
225,7.99952,372.01387,2.58155,106.83976,0.02416,5.00063,874.9665,-17.90551
226,7.99906,407.99473,2.17911,87.84709,0.02481,5.00063,869.96587,-17.78209
227,7.99937,355.54593,2.92535,92.72842,0.03155,5.00063,864.96525,-17.80989
228,7.99945,414.42026,2.10574,88.10552,0.0239,5.00063,859.96463,-17.68823
229,7.99935,444.96112,1.81211,86.72406,0.0209,5.00063,854.964,-17.64629
230,7.99919,420.89993,2.02214,92.58674,0.02184,5.00063,849.96337,-17.59016
231,7.99952,334.1251,3.32132,98.99633,0.03355,5.00063,844.96275,-17.50364
232,7.9996,367.86634,2.69541,95.56717,0.0282,5.00063,839.96212,-17.47972
233,7.99927,392.69492,2.36153,89.47648,0.02639,5.00063,834.9615,-17.43245
234,7.99974,407.97486,2.20539,81.79276,0.02696,5.00063,829.96088,-17.34239
235,7.99955,372.44097,2.65839,88.87155,0.02991,5.00063,824.96025,-17.25714
236,7.9996,391.38298,2.31298,107.6989,0.02148,5.00063,819.95962,-17.20338
237,7.99961,372.2161,2.62882,95.07158,0.02765,5.00063,814.959,-17.17048
238,7.99957,413.42749,2.14196,81.79685,0.02619,5.00063,809.95837,-16.99158
239,7.99939,450.34915,1.74775,94.68524,0.01846,5.00063,804.95775,-16.94182
240,7.99938,452.2919,1.77017,79.66132,0.02222,5.00063,799.95713,-16.80372
241,7.99879,347.54116,3.18918,80.29018,0.03972,5.00063,794.9565,-16.67016
242,7.99957,348.41235,3.03589,96.69544,0.0314,5.00063,789.95587,-16.64601
243,7.99926,497.67685,1.42185,93.43747,0.01522,5.00063,784.95525,-16.55545
244,7.99974,398.20423,2.30796,85.60061,0.02696,5.00063,779.95462,-16.43503
245,7.99925,406.96921,2.20217,85.15683,0.02586,5.00063,774.954,-16.31005
246,7.99957,452.09176,1.7233,100.01654,0.01723,5.00063,769.95338,-16.29875
247,7.99922,458.08454,1.67583,100.50705,0.01667,5.00063,764.95275,-16.15171
248,7.99953,383.72292,2.53453,80.66167,0.03142,5.00063,759.99975,-15.93008
249,7.99916,471.0255,1.59094,94.93661,0.01676,5.00063,754.99912,-15.84278
250,7.99945,436.48088,1.90627,81.05578,0.02352,5.00063,749.9985,-15.63742
251,7.99943,439.06148,1.87982,81.75589,0.02299,5.00063,744.99788,-15.50165
252,7.99953,373.78886,2.62339,91.34351,0.02872,5.00063,739.99725,-15.40731
253,7.99951,404.55632,2.17402,101.14916,0.02149,5.00063,734.99662,-15.28591
254,7.9993,447.58072,1.8248,75.50471,0.02417,5.00063,729.996,-15.16832
255,7.99953,447.62142,1.73849,112.44409,0.01546,5.00063,724.99537,-15.22927
256,7.99953,335.73867,3.31978,94.49491,0.03513,5.00063,719.99475,-15.18608
257,7.9992,404.16495,2.25171,81.70431,0.02756,5.00063,714.99413,-15.13472
258,7.99848,442.16506,1.84228,84.67123,0.02176,5.00063,709.9935,-15.0669
259,7.99888,490.72171,1.51385,69.65736,0.02173,5.00063,704.99287,-15.04312
260,7.99936,365.90977,2.73797,93.59532,0.02925,5.00063,699.99225,-14.99148
261,7.9995,378.90864,2.53942,92.59024,0.02743,5.00063,694.99162,-14.90613
262,7.99906,387.86119,2.43802,87.12101,0.02798,5.00063,689.991,-14.79444
263,7.99955,455.19802,1.71068,93.87876,0.01822,5.00063,684.99038,-14.70725
264,7.99964,417.53422,2.06603,89.86821,0.02299,5.00063,679.98975,-14.6204
265,7.99968,378.59922,2.59142,83.95439,0.03087,5.00063,674.98912,-14.43275
266,7.9998,272.07323,5.41895,101.04084,0.05363,5.00063,669.9885,-14.23247
267,7.99951,418.0346,2.02315,103.16448,0.01961,5.00063,664.98787,-14.14368
268,7.99951,268.2648,5.65994,99.3508,0.05697,5.00063,659.98725,-13.92756
269,7.99962,379.39871,2.43171,121.53461,0.02001,5.00063,654.98662,-13.77154
270,7.9995,249.4332,6.49593,113.24388,0.05736,5.00063,649.986,-13.3249
271,7.99974,246.84583,6.59237,116.78681,0.05645,5.00063,644.98537,-13.09169
272,7.99968,243.52555,6.83792,116.61275,0.05864,5.00063,639.98475,-12.93648
273,7.99945,251.6923,6.35392,112.77745,0.05634,5.00063,634.98412,-12.81534
274,7.9997,244.88049,6.73868,116.56559,0.05781,5.00063,629.9835,-12.71782
275,7.99958,251.92842,6.35504,112.06421,0.05671,5.00063,624.98287,-12.64027
276,7.99981,255.19294,6.20925,109.20723,0.05686,5.00063,619.98225,-12.59454
277,7.99966,244.39651,6.82753,114.48859,0.05964,5.00063,614.98162,-12.57131
278,7.99967,239.82218,7.15101,115.74211,0.06178,5.00063,609.981,-12.57783
279,7.99984,300.89046,4.33615,92.46533,0.04689,5.00063,604.98037,-12.62243
280,7.99934,474.21327,1.55232,106.06722,0.01464,5.00063,599.97975,-12.57046
281,7.99972,246.25395,6.62298,117.26551,0.05648,5.00063,594.97912,-12.02921
282,7.99968,247.9425,6.55264,115.20579,0.05688,5.00063,589.9785,-11.65395
283,7.99968,249.17719,6.5304,112.57047,0.05801,5.00063,584.97787,-11.40937
284,7.99984,253.59742,6.35117,107.69933,0.05897,5.00063,579.97725,-11.26347
285,7.99847,257.61628,6.02613,110.54323,0.05451,5.00063,574.97663,-11.25494
286,7.99954,343.37083,3.12865,97.99757,0.03193,5.00063,569.976,-11.31485
287,7.99963,243.25164,6.84316,117.21552,0.05838,5.00063,564.97537,-11.12219
288,7.99954,242.06737,6.91751,117.81799,0.05871,5.00063,559.97475,-11.03448
289,7.99964,245.52062,6.74544,114.42821,0.05895,5.00063,554.97412,-10.91043
290,7.99961,242.36837,6.94989,115.70132,0.06007,5.00063,549.9735,-10.73525
291,7.9997,243.76811,6.83543,115.99891,0.05893,5.00063,544.97288,-10.58939
292,7.99953,262.81826,5.79564,107.02182,0.05415,5.00063,539.97225,-10.5272
293,7.99944,241.19251,7.03267,116.03144,0.06061,5.00063,534.97162,-10.55885
294,7.99871,252.62185,6.33318,111.00042,0.05706,5.00063,529.971,-10.62663
295,7.99987,255.65954,6.1752,109.38963,0.05645,5.00063,524.97037,-10.81651
296,7.99928,377.90927,2.51964,100.37257,0.0251,5.00063,519.96975,-11.17358
297,7.99904,487.35704,1.49008,90.11623,0.01654,5.00063,514.96913,-11.32237
298,7.99906,490.04512,1.47216,90.73062,0.01623,5.00063,509.9685,-11.29307
299,7.99935,470.38033,1.59572,94.82332,0.01683,5.00063,504.96787,-11.17019
300,7.99938,420.07052,1.98966,108.99533,0.01825,5.00063,499.96725,-11.03674
301,7.99909,416.6942,2.12386,77.65485,0.02735,5.00063,494.96662,-10.89018
302,7.99952,381.33711,2.47295,99.83845,0.02477,5.00063,489.966,-10.82281
303,7.999,423.36241,2.02764,83.3529,0.02433,5.00063,484.96538,-10.65928
304,7.99955,420.08288,2.06603,82.40921,0.02507,5.00063,479.96475,-10.5274
305,7.99935,372.23268,2.6497,90.98345,0.02912,5.00063,474.96412,-10.44659
306,7.99963,343.23321,3.13757,97.10541,0.03231,5.00063,469.9635,-10.31576
307,7.99956,392.54441,2.38452,85.07517,0.02803,5.00063,464.96287,-10.11512
308,7.9994,403.30643,2.21502,92.95845,0.02383,5.00063,459.96225,-9.9275
309,7.99961,349.90295,2.91999,113.47556,0.02573,5.00063,454.96163,-9.75281
310,7.99953,367.39745,2.63052,112.72026,0.02334,5.00063,449.961,-9.61573
311,7.9992,249.38206,6.44474,115.56257,0.05577,5.00063,444.96037,-9.2562
312,7.99965,240.53592,7.01849,118.50463,0.05923,5.00063,439.95975,-9.04457
313,7.99977,253.69924,6.25435,111.40289,0.05614,5.00063,434.95912,-8.86966
314,7.9998,242.7285,6.85157,118.46222,0.05784,5.00063,429.9585,-8.69389
315,7.99981,241.97216,6.94732,116.96213,0.0594,5.00063,424.95788,-8.48959
316,7.99977,245.27825,6.73869,115.39923,0.05839,5.00063,419.95725,-8.38231
317,7.99965,239.9564,7.03444,119.64678,0.05879,5.00063,414.95662,-8.39222
318,7.99967,242.77178,6.87197,117.50878,0.05848,5.00063,409.956,-8.4736
319,7.99978,249.29488,6.51913,112.6993,0.05785,5.00063,404.95537,-8.56499
320,7.99952,328.63472,3.38788,107.53497,0.0315,5.00063,399.95475,-8.77042
321,7.99948,424.42729,1.96974,98.86584,0.01992,5.00063,394.95412,-8.75273
322,7.99985,295.81524,4.43297,98.37599,0.04506,5.00063,389.9535,-8.45008
323,7.99974,240.85546,6.98493,118.84364,0.05877,5.00063,384.95287,-8.26519
324,7.9999,243.33972,6.84427,116.92329,0.05854,5.00063,379.99987,-8.13525
325,7.99956,243.96102,6.77174,117.9671,0.0574,5.00063,374.99925,-7.98347
326,7.99975,237.62777,7.20623,120.21907,0.05994,5.00063,369.99863,-7.79625
327,7.99975,230.88142,7.69411,123.63903,0.06223,5.00063,364.998,-7.69329
328,7.99989,244.24399,6.81217,115.5266,0.05897,5.00063,359.99737,-7.68473
329,7.99972,263.8967,5.69974,108.75374,0.05241,5.00063,354.99675,-7.80412
330,7.9991,513.72566,1.33106,94.14236,0.01414,5.00063,349.99612,-7.87308
331,7.99972,362.04356,2.8162,91.51702,0.03077,5.00063,344.9955,-7.54202
332,7.99873,252.55133,6.2571,114.54993,0.05462,5.00063,339.99487,-7.31122
333,7.99977,234.96975,7.38111,121.95508,0.06052,5.00063,334.99425,-7.30368
334,7.99975,243.71113,6.81843,116.83698,0.05836,5.00063,329.99362,-7.44854
335,7.99964,380.63899,2.54738,86.16702,0.02956,5.00063,324.993,-7.52648
336,7.99953,368.12533,2.70308,93.31107,0.02897,5.00063,319.99237,-7.52792
337,7.99939,392.688,2.42775,77.14418,0.03147,5.00063,314.99175,-7.35061
338,7.99965,509.0658,1.35097,98.56636,0.01371,5.00063,309.99112,-7.3389
