Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
213,3.99916,203.26551,4.08027,183.94569,0.02218,2.00025,373.99913,-3.68854
214,3.99895,201.12036,4.13444,197.24078,0.02096,2.00025,371.99888,-3.67506
215,3.99919,200.16684,4.12911,215.97834,0.01912,2.00025,369.99863,-3.64824
216,3.9992,210.00836,3.75656,203.81439,0.01843,2.00025,367.99838,-3.62957
217,3.9993,215.04407,3.60306,189.86227,0.01898,2.00025,365.99813,-3.61796
218,3.99908,203.94706,4.00674,199.71639,0.02006,2.00025,363.99788,-3.62199
219,3.99917,198.28091,4.22425,211.30278,0.01999,2.00025,361.99762,-3.60853
220,3.99939,201.75439,4.02833,231.90312,0.01737,2.00025,359.99738,-3.57062
221,3.99948,200.36056,4.10472,223.36977,0.01838,2.00025,357.99713,-3.55104
222,3.99931,199.66742,4.15012,216.42235,0.01918,2.00025,355.99688,-3.54038
223,3.99934,195.51406,4.35625,210.06302,0.02074,2.00025,353.99663,-3.52145
224,3.99938,195.72319,4.36386,203.83723,0.02141,2.00025,351.99638,-3.50835
225,3.99928,195.83065,4.37895,197.09461,0.02222,2.00025,349.99613,-3.49305
226,3.99915,197.71304,4.25098,210.96034,0.02015,2.00025,347.99588,-3.47546
227,3.99919,200.98073,4.14085,197.25017,0.02099,2.00025,345.99563,-3.45579
228,3.99934,190.3789,4.62394,206.30718,0.02241,2.00025,343.99538,-3.44513
229,3.99923,213.92913,3.64286,189.86853,0.01919,2.00025,341.99513,-3.41436
230,3.99914,197.75897,4.22053,222.73489,0.01895,2.00025,339.99487,-3.42234
231,3.99948,188.42744,4.63675,238.65722,0.01943,2.00025,337.99463,-3.41322
232,3.99961,199.4292,4.15794,217.74009,0.0191,2.00025,335.99438,-3.37832
233,3.99912,210.2713,3.73153,211.21459,0.01767,2.00025,333.99413,-3.35832
234,3.99939,200.98266,4.09236,216.69289,0.01889,2.00025,331.99387,-3.36736
235,3.99932,197.64878,4.27259,204.04879,0.02094,2.00025,329.99363,-3.34022
236,3.99943,203.72165,4.02507,196.45982,0.02049,2.00025,327.99338,-3.31359
237,3.99917,197.75492,4.2557,208.41397,0.02042,2.00025,325.99313,-3.32276
238,3.99919,214.56042,3.61066,194.14021,0.0186,2.00025,323.99288,-3.29669
239,3.99917,210.32443,3.75577,198.69993,0.0189,2.00025,321.99263,-3.2844
240,3.99944,193.5742,4.47825,200.77329,0.02231,2.00025,319.99238,-3.27497
241,3.99927,206.71655,3.90348,195.72496,0.01994,2.00025,317.99213,-3.25532
242,3.9993,202.99173,4.04084,202.23594,0.01998,2.00025,315.99188,-3.25091
243,3.99934,199.02268,4.16682,221.61705,0.0188,2.00025,313.99163,-3.24097
244,3.9992,201.3293,4.04041,234.85225,0.0172,2.00025,311.99138,-3.21188
245,3.99942,199.69947,4.12479,227.42949,0.01814,2.00025,309.99112,-3.20015
246,3.99931,203.49336,3.99008,214.99076,0.01856,2.00025,307.99088,-3.1888
247,3.99941,201.94113,4.05912,213.27253,0.01903,2.00025,305.99063,-3.18073
248,3.99925,196.59118,4.34989,194.72908,0.02234,2.00025,303.99038,-3.17122
249,3.99916,197.38695,4.29553,200.19954,0.02146,2.00025,301.99013,-3.16549
250,3.99947,214.2233,3.60111,204.78461,0.01758,2.00025,299.98988,-3.13746
251,3.99932,200.53924,4.07133,236.24589,0.01723,2.00025,297.98963,-3.13934
252,3.99941,206.77663,3.85402,216.9553,0.01776,2.00025,295.98938,-3.12038
253,3.99932,201.49297,4.07048,216.66504,0.01879,2.00025,293.98913,-3.10914
254,3.99964,202.97263,4.00428,218.63522,0.01831,2.00025,291.98888,-3.08569
255,3.99919,220.54857,3.39832,198.98455,0.01708,2.00025,289.98863,-3.05155
256,3.99917,209.81604,3.79039,192.18845,0.01972,2.00025,287.98837,-3.04388
257,3.999,196.55424,4.34561,196.55104,0.02211,2.00025,285.98813,-3.03685
258,3.99883,204.10675,4.02883,188.95555,0.02132,2.00025,283.98788,-3.00105
259,3.9991,208.32106,3.81531,206.41654,0.01848,2.00025,281.98763,-2.98462
260,3.99905,203.35916,4.02081,203.94244,0.01972,2.00025,279.98737,-2.97798
261,3.99929,201.54687,4.13042,192.21428,0.02149,2.00025,277.98713,-2.96988
262,3.99948,194.54335,4.37181,222.02314,0.01969,2.00025,275.98688,-2.95691
263,3.99933,202.95174,4.01366,214.51392,0.01871,2.00025,273.98663,-2.92937
264,3.99958,203.94258,3.93413,234.44481,0.01678,2.00025,271.98638,-2.91649
265,3.99962,203.14734,3.97154,231.60878,0.01715,2.00025,269.98613,-2.89404
266,3.99956,207.44473,3.825,218.59837,0.0175,2.00025,267.98588,-2.86646
267,3.99934,197.78293,4.26401,204.92401,0.02081,2.00025,265.98563,-2.85841
268,3.99904,199.39223,4.19082,204.79212,0.02046,2.00025,263.98538,-2.83838
269,3.99914,197.80107,4.26294,204.91703,0.0208,2.00025,261.98513,-2.8173
270,3.99933,214.68803,3.59771,198.19315,0.01815,2.00025,259.98488,-2.78529
271,3.99919,200.42606,4.12401,213.31278,0.01933,2.00025,257.98462,-2.78412
272,3.99932,203.70693,3.99659,208.13685,0.0192,2.00025,255.98438,-2.7676
273,3.99949,217.33783,3.49145,206.10882,0.01694,2.00025,253.98413,-2.74185
274,3.99922,202.69361,4.01239,220.07452,0.01823,2.00025,251.98388,-2.74235
275,3.99915,198.16387,4.2097,219.495,0.01918,2.00025,249.98363,-2.72505
276,3.99935,196.99546,4.23886,230.22656,0.01841,2.00025,247.98338,-2.70826
277,3.99953,194.26072,4.3455,239.71216,0.01813,2.00025,245.98313,-2.70173
278,3.9995,204.1527,3.95338,219.70029,0.01799,2.00025,243.98288,-2.68003
279,3.99941,196.87556,4.22507,239.69204,0.01763,2.00025,241.98263,-2.68207
280,3.99935,194.8735,4.34668,225.91444,0.01924,2.00025,239.98238,-2.67195
281,3.9994,196.50403,4.2461,237.54071,0.01788,2.00025,237.98213,-2.64951
282,3.99943,196.06285,4.28578,228.31957,0.01877,2.00025,235.98187,-2.62949
283,3.99918,185.78616,4.85702,211.45787,0.02297,2.00025,233.98163,-2.6143
284,3.99924,198.52696,4.1762,227.35093,0.01837,2.00025,231.98138,-2.59454
285,3.99933,201.16121,4.06926,223.83316,0.01818,2.00025,229.98113,-2.57858
286,3.99929,200.08337,4.13025,217.13078,0.01902,2.00025,227.98087,-2.56418
287,3.99953,197.80589,4.20807,227.64139,0.01849,2.00025,225.98063,-2.54726
288,3.99926,198.85587,4.1526,231.76813,0.01792,2.00025,223.98038,-2.53304
289,3.99961,195.12498,4.33378,226.50212,0.01913,2.00025,221.98013,-2.52381
290,3.99953,196.21158,4.27992,227.927,0.01878,2.00025,219.97988,-2.50323
291,3.99945,199.3542,4.15761,219.25388,0.01896,2.00025,217.97963,-2.47888
292,3.99935,212.73281,3.64079,211.76811,0.01719,2.00025,215.97938,-2.4485
293,3.99924,217.74691,3.49543,196.52763,0.01779,2.00025,213.97913,-2.42839
294,3.99936,215.42092,3.54735,211.26322,0.01679,2.00025,211.97888,-2.41111
295,3.99923,201.71288,4.06228,216.09035,0.0188,2.00025,209.97863,-2.41594
296,3.99924,200.48362,4.13065,209.52783,0.01971,2.00025,207.97838,-2.40086
297,3.99919,202.12423,4.03495,220.66827,0.01829,2.00025,205.97812,-2.37937
298,3.99925,206.8645,3.86008,212.17363,0.01819,2.00025,203.97788,-2.36369
299,3.99927,205.33458,3.91034,217.26893,0.018,2.00025,201.97763,-2.35325
300,3.99932,198.4099,4.22917,207.19352,0.02041,2.00025,199.97738,-2.35326
301,3.99942,193.07915,4.42232,230.34419,0.0192,2.00025,197.97713,-2.34221
302,3.99929,202.18055,4.05591,210.19702,0.0193,2.00025,195.97688,-2.3194
303,3.99908,204.39725,3.96748,208.27746,0.01905,2.00025,193.97663,-2.3049
304,3.99914,202.82242,4.03804,206.19566,0.01958,2.00025,191.97638,-2.3024
305,3.99929,205.03314,3.95211,203.78217,0.01939,2.00025,189.97613,-2.2846
306,3.99932,214.68301,3.59511,199.54538,0.01802,2.00025,187.97588,-2.26685
307,3.9991,217.25263,3.54663,180.7772,0.01962,2.00025,185.97563,-2.25122
308,3.99933,201.40901,4.10959,201.9373,0.02035,2.00025,183.97537,-2.25207
309,3.99941,199.03508,4.17027,219.86913,0.01897,2.00025,181.97513,-2.23044
310,3.99916,199.8776,4.10866,231.45005,0.01775,2.00025,179.97488,-2.2268
311,3.99953,209.45525,3.76232,211.33774,0.0178,2.00025,177.97463,-2.19705
312,3.99903,204.22749,3.99082,201.38131,0.01982,2.00025,175.97437,-2.18357
313,3.99946,207.70865,3.86587,195.0248,0.01982,2.00025,173.97413,-2.16556
314,3.99928,203.21012,4.06145,191.08111,0.02126,2.00025,171.97388,-2.14154
315,3.99911,201.70382,4.11937,193.57272,0.02128,2.00025,169.97363,-2.12278
316,3.99903,198.45507,4.26528,193.67216,0.02202,2.00025,167.97338,-2.10951
317,3.99928,164.98091,6.17952,238.17301,0.02595,2.00025,165.97313,-2.08531
318,3.99938,205.09921,3.91591,219.24439,0.01786,2.00025,163.97288,-2.05782
319,3.99926,201.51038,4.11794,197.1533,0.02089,2.00025,161.97262,-2.05974
320,3.99915,204.28875,3.98361,203.34843,0.01959,2.00025,159.97238,-2.04844
321,3.99927,207.94586,3.85881,194.0116,0.01989,2.00025,157.97213,-2.03056
322,3.99938,206.06459,3.9232,198.42104,0.01977,2.00025,155.97188,-2.01812
323,3.99923,201.24054,4.16879,184.17393,0.02264,2.00025,153.97162,-2.00446
324,3.99911,200.94353,4.1329,200.7225,0.02059,2.00025,151.97138,-1.98949
325,3.99914,203.83497,4.033,191.66373,0.02104,2.00025,149.97113,-1.97267
326,3.9992,204.48116,4.00625,191.51554,0.02092,2.00025,147.97088,-1.9611
327,3.99921,205.36335,3.95319,197.76504,0.01999,2.00025,145.97063,-1.94958
328,3.9992,197.45923,4.26964,208.30567,0.0205,2.00025,143.97038,-1.94909
329,3.99954,201.26365,4.05515,228.78394,0.01772,2.00025,141.97013,-1.92231
330,3.99929,201.77067,4.04445,223.31784,0.01811,2.00025,139.96988,-1.91659
331,3.99944,197.5524,4.21076,231.70362,0.01817,2.00025,137.96963,-1.90881
332,3.9996,195.6262,4.31673,223.73026,0.01929,2.00025,135.96938,-1.88946
333,3.99936,195.6472,4.32457,219.92084,0.01966,2.00025,133.96913,-1.87651
334,3.99942,200.82202,4.10919,212.40752,0.01935,2.00025,131.96887,-1.85836
335,3.99937,204.69173,3.99152,193.76172,0.0206,2.00025,129.96863,-1.83306
336,3.99922,206.80611,3.93141,183.98166,0.02137,2.00025,127.96838,-1.80708
337,3.99922,198.45404,4.22989,206.1208,0.02052,2.00025,125.96813,-1.78886
